blinks_per_min,avg_blink_duration,perclos,brow_raise,lip_distance,eye_openness,label
10.0,0.18753514289855958,3.1408308004052685,37.99766694035448,3.605551275463989,0.25240116324013673,MILD
22.0,1.3951158198443325,54.74372955288986,38.8679622641132,3.0,0.25116586165151256,FATIGUE
