timestamp,blinks_per_min,avg_blink_duration,perclos,brow_raise,lip_distance,eye_openness,fatigue_level
2025-11-02 13:12:18,0.0,0,0.0,41.385,10.0,0.263,SEVERE
2025-11-02 13:12:18,0.0,0,0.0,38.788,6.0,0.223,SEVERE
2025-11-02 13:12:18,0.0,0,0.0,36.674,7.0,0.217,SEVERE
2025-11-02 13:12:18,0.0,0,0.0,41.258,5.0,0.248,SEVERE
2025-11-02 13:12:18,0.0,0,0.0,41.099,7.0,0.219,SEVERE
2025-11-02 13:12:18,0.0,0,0.0,38.445,5.0,0.256,SEVERE
2025-11-02 13:12:19,0.0,0,0.0,42.795,6.0,0.248,SEVERE
2025-11-02 13:12:19,0.0,0,0.0,42.614,5.0,0.235,SEVERE
2025-11-02 13:12:19,0.0,0,0.0,40.125,5.099,0.212,SEVERE
2025-11-02 13:12:19,0.0,0,0.0,40.496,6.083,0.256,SEVERE
2025-11-02 13:12:19,0.0,0,0.0,43.227,6.0,0.243,SEVERE
2025-11-02 13:12:19,0.0,0,0.0,42.147,5.0,0.241,SEVERE
2025-11-02 13:12:19,0.0,0,0.0,42.147,8.0,0.246,SEVERE
2025-11-02 13:12:19,0.0,0,0.0,40.313,5.0,0.27,SEVERE
2025-11-02 13:12:19,0.0,0,0.0,42.796,4.0,0.29,SEVERE
2025-11-02 13:12:19,0.0,0,0.0,44.274,7.0,0.282,SEVERE
2025-11-02 13:12:19,0.0,0,0.0,37.314,9.22,0.258,SEVERE
2025-11-02 13:12:19,0.0,0,0.0,40.714,5.0,0.31,SEVERE
2025-11-02 13:12:19,0.0,0,0.0,43.419,6.0,0.292,SEVERE
2025-11-02 13:12:19,0.0,0,0.0,45.748,8.062,0.256,SEVERE
2025-11-02 13:12:19,0.0,0,0.0,44.953,4.123,0.273,SEVERE
2025-11-02 13:12:19,0.0,0,0.0,44.625,5.099,0.278,SEVERE
2025-11-02 13:12:19,0.0,0,0.0,42.452,5.0,0.235,SEVERE
2025-11-02 13:12:19,0.0,0,0.0,42.819,4.0,0.201,SEVERE
2025-11-02 13:12:19,0.0,0,0.0,41.258,6.083,0.191,SEVERE
2025-11-02 13:12:20,0.0,0,0.0,38.205,6.083,0.199,SEVERE
2025-11-02 13:12:20,0.0,0,0.0,45.678,5.0,0.226,SEVERE
2025-11-02 13:12:20,0.0,0,0.0,44.625,7.071,0.251,SEVERE
2025-11-02 13:12:20,0.0,0,0.0,43.128,8.0,0.272,SEVERE
2025-11-02 13:12:20,0.0,0,0.0,45.072,10.0,0.253,SEVERE
2025-11-02 13:12:20,0.0,0,0.0,43.827,5.0,0.268,SEVERE
2025-11-02 13:12:20,0.0,0,0.0,43.849,5.0,0.267,SEVERE
2025-11-02 13:12:20,0.0,0,0.0,40.636,5.099,0.28,SEVERE
2025-11-02 13:12:20,0.0,0,0.0,45.072,4.123,0.264,SEVERE
2025-11-02 13:12:20,0.0,0,0.0,41.331,8.062,0.263,SEVERE
2025-11-02 13:12:20,0.0,0,0.0,39.193,8.0,0.266,SEVERE
2025-11-02 13:12:20,0.0,0,0.0,39.235,8.0,0.256,SEVERE
2025-11-02 13:12:20,0.0,0,0.0,35.932,6.0,0.23,SEVERE
2025-11-02 13:12:20,0.0,0,0.0,30.264,5.0,0.212,SEVERE
2025-11-02 13:12:20,0.0,0,0.0,31.166,7.0,0.247,SEVERE
2025-11-02 13:12:20,0.0,0,0.0,31.666,4.123,0.259,SEVERE
2025-11-02 13:12:20,0.0,0,0.0,31.166,5.0,0.251,SEVERE
2025-11-02 13:12:20,0.0,0,0.0,27.839,5.0,0.232,SEVERE
2025-11-02 13:12:20,0.0,0,0.0,28.74,5.0,0.264,SEVERE
2025-11-02 13:12:21,0.0,0,0.0,27.018,4.0,0.271,SEVERE
2025-11-02 13:12:21,0.0,0,0.0,33.125,7.0,0.257,SEVERE
2025-11-02 13:12:21,0.0,0,0.0,31.464,5.0,0.245,SEVERE
